JW=  1    A=   87.09    NA=  1454    Q(I)=0.10/0.08/0.08/0.10/0.07/0.13/0.06/0.06/0.10/0.08/0.08/0.05/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
      2        0.85        3       1       68.5          0.0       0.0       0.0          0.97         26
      3        1.37        3       1       60.2          0.0       0.0       0.0          0.00         18
      4        1.84        3       1       68.0          0.0       0.0       0.0          1.66         14
      5        3.45        9       1       53.0          0.0       0.0       0.0          0.00          3
      6        3.54        9       1       55.2          0.0       0.0       0.0          1.92          8
      7        4.76        9       1       48.6          0.0       0.0       0.0          1.24         27
      8        5.02        4       1       67.7          0.0       0.0       0.0          0.25         28
      9        5.51        4       2       48.4          0.0       0.0       0.0          2.07          1

JW= 33    A=   48.51    NA=    43    Q(I)=0.07/0.04/0.18/0.22/0.13/0.02/0.03/0.02/0.15/0.05/0.05/0.03/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
      1        0.00        8       1       63.3          0.0       0.0       0.0          0.00         21
      2        0.51        4       1       61.2          0.0       0.0       0.0          2.60         17
      3        2.14        1       7        0.0          0.0       0.0       0.0          3.07          4
      4        2.53        4       1       46.8          0.0       0.0       0.0          3.50         47
      5        3.00        9       1       60.1          0.0       0.0       0.0          2.32         38
      6        3.21       12       2       42.3          0.0       0.0       0.0          8.39         47
      7        3.44        1       3        0.0          0.0       0.0       0.0          1.42         56
      8        3.70        4       1       57.9          0.0       0.0       0.0          4.35         29
      9        3.87        3       1       65.1          0.0       0.0       0.0          1.26         54
     10        4.19        9       1       66.4          0.0       0.0       0.0          2.19         23
     11        8.25        3       1       61.6          0.0       0.0       0.0          1.04         50
     12        8.79        4       1       57.8          0.0       0.0       0.0          2.22         49
     13       11.06        3       1       54.0          0.0       0.0       0.0          0.00         36
     14       11.79        5       2       41.6         15.0      19.0     -16.0          3.14         55
     15       11.89        3       1       64.3          0.0       0.0       0.0          3.55         32
     16       13.28        5       3       44.2          3.0      -3.0      -3.0          3.08         27
     17       14.77        4       1       46.0          0.0       0.0       0.0          4.81         24
     18       15.32        9       1       67.4          0.0       0.0       0.0          1.27         47
     19       15.54        5       2       44.7         24.0      29.0      25.0          4.30         15
     20       19.14        4       1       44.1          0.0       0.0       0.0          4.15         37
     21       22.27        4       2       48.3          0.0       0.0       0.0          2.34         56
     22       22.81        4       1       35.1          0.0       0.0       0.0          4.26         15
     23       24.38        3       1       45.1          0.0       0.0       0.0          0.77         11
     24       28.52        5       2       23.2        -30.0     -28.0      31.0          4.19         37
     25       28.63        7       1       46.9          0.0       0.0       0.0          0.00         48
     26       29.05       12       2       49.0          0.0       0.0       0.0          3.97          2
     27       29.27       10       1       50.9          0.0       0.0       0.0          3.65         58
     28       30.36        5       2       43.6        -27.0     -19.0      29.0          1.43          3
     29       30.47        1       9        0.0          0.0       0.0       0.0          4.84         18
     30       30.86        3       1       54.3          0.0       0.0       0.0          0.61         10
     31       33.10        9       1       64.5          0.0       0.0       0.0          1.28          2
     32       34.92        3       1       45.5          0.0       0.0       0.0          0.94         46
     33       38.86        4       1       65.1          0.0       0.0       0.0          0.65         42
     34       39.00        5       2       28.5        -15.0     -18.0      15.0          0.90         37
     35       39.52       10       1       39.2          0.0       0.0       0.0          1.46         33
     36       43.87        9       1       59.5          0.0       0.0       0.0          1.48         14
     37       44.37       12       1       60.4          0.0       0.0       0.0          7.74         37
     38       44.87        8       2       16.2          0.0       0.0       0.0          0.00         18
     39       46.27        4       1       56.9          0.0       0.0       0.0          3.90         37
     40       47.61        7       2       24.3          0.0       0.0       0.0          0.00          0
     41       47.70        3       1       40.3          0.0       0.0       0.0          2.15         40
     42       47.98        5       1       60.6         28.0      43.0     -29.0          3.17         12
     43       48.17        9       1       61.4          0.0       0.0       0.0          1.85         24

JW= 34    A=    4.50    NA=     3    Q(I)=0.04/0.15/0.05/0.05/0.04/0.03/0.02/0.02/0.04/0.19/0.26/0.11/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
      1        0.00        4       1       35.8          0.0       0.0       0.0         10.65         39
      2        3.14       11       1       49.5          0.0       0.0       0.0          2.10         17
      3        3.31        2       1       43.6          0.0       0.0       0.0          4.53         10

JW= 35    A=   45.75    NA=     4    Q(I)=0.21/0.08/0.03/0.03/0.10/0.04/0.02/0.02/0.04/0.05/0.03/0.36/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
      1        0.00       12       2       44.5          0.0       0.0       0.0          2.19         19
      2       94.49       10       1       52.2          0.0       0.0       0.0          4.80         39
      3       96.12       12       2       26.9          0.0       0.0       0.0          1.92         33
      4      124.14        1       1        0.0          0.0       0.0       0.0          3.81         54

JW= 36    A=    9.55    NA=     3    Q(I)=0.06/0.12/0.04/0.04/0.18/0.06/0.02/0.02/0.06/0.17/0.17/0.07/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
      1        0.00        3       1       58.5          0.0       0.0       0.0          4.39         16
      2        3.35       10       1       51.7          0.0       0.0       0.0          2.12         26
      3        9.01        1       1        0.0          0.0       0.0       0.0          1.18         12

JW= 37    A=   44.43    NA=    11    Q(I)=0.06/0.12/0.04/0.04/0.18/0.06/0.02/0.02/0.06/0.17/0.17/0.07/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
      1        0.00       10       1       45.6          0.0       0.0       0.0          1.64         49
      2        2.59       11       2       12.0          0.0       0.0       0.0          1.28         55
      3        9.33       11       1       43.2          0.0       0.0       0.0          2.31         20
      4       12.43        2       1       50.1          0.0       0.0       0.0          3.32         28
      5       20.01        9       1       56.9          0.0       0.0       0.0          4.57         62
      6       28.32        5       2       55.8         30.0      52.0      49.0          4.40         19
      7       29.54        2       1       43.2          0.0       0.0       0.0          2.83         55
      8       31.30        1       8        0.0          0.0       0.0       0.0          6.19         20
      9       33.93        5       1       55.5         11.0     -23.0     -19.0          0.00         56
     10       34.95        9       1       42.1          0.0       0.0       0.0          2.88         11
     11       36.56        5       1       67.7          2.0      -3.0       2.0          2.43         42

JW= 38    A=   12.10    NA=    79    Q(I)=0.11/0.01/0.01/0.01/0.13/0.35/0.04/0.07/0.14/0.07/0.04/0.01/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
      1        0.00        7       2       30.3          0.0       0.0       0.0          0.00         12
      2        0.10        6       8       54.1          0.0       0.0       0.0          0.04         31
      3        0.13        5       2       52.4         -5.0      -5.0      -2.0          0.71         61
      4        0.21        6       8       50.6          0.0       0.0       0.0          0.34         42
      5        0.34        6       3       42.9          0.0       0.0       0.0          0.17         22
      6        0.41        9       1       52.5          0.0       0.0       0.0          0.04         11
      7        0.41        6       7       10.6          0.0       0.0       0.0          0.29         11
      8        0.89        5       2       21.3         -5.0       4.0      -2.0          0.42          9
      9        1.25        8       2       20.8          0.0       0.0       0.0          0.00         60
     10        1.27        1      10        0.0          0.0       0.0       0.0          2.60         41
     11        1.37        5       2       41.0        -32.0      26.0      17.0          0.73         33
     12        2.05        5       1       75.7        -32.0      12.0     -17.0          1.80         41
     13        2.06        1       1        0.0          0.0       0.0       0.0          4.58         11
     14        2.07        6       8       56.7          0.0       0.0       0.0          1.16         29
     15        2.42        6       1       50.9          0.0       0.0       0.0          0.55         21
     16        2.56        2       1       49.4          0.0       0.0       0.0          3.72         13
     17        2.73        1       2        0.0          0.0       0.0       0.0          1.34         48
     18        2.89        6       7       10.9          0.0       0.0       0.0          0.27         41
     19        2.98        6       2       57.0          0.0       0.0       0.0          0.29         61
     20        3.20        1       2        0.0          0.0       0.0       0.0          3.20         30
     21        3.55        6       6       40.3          0.0       0.0       0.0          1.19         33
     22        3.71        8       1       41.6          0.0       0.0       0.0          0.00         56
     23        4.00       11       2       12.8          0.0       0.0       0.0          1.23         14
     24        4.31        9       1       47.7          0.0       0.0       0.0          0.03         22
     25        4.45        6       1       66.8          0.0       0.0       0.0          0.62         35
     26        4.50        6       5       49.3          0.0       0.0       0.0          1.25         53
     27        4.70        5       1       64.7         28.0      14.0      15.0          1.64         34
     28        4.92       10       1       60.1          0.0       0.0       0.0          0.61          1
     29        4.95        6       7       10.7          0.0       0.0       0.0          0.36         15
     30        5.11        6       8       83.7          0.0       0.0       0.0          0.64         51
     31        5.23        6       1       60.8          0.0       0.0       0.0          1.29         17
     32        5.26        9       1       44.5          0.0       0.0       0.0          0.09          8
     33        5.44        6       4       24.5          0.0       0.0       0.0          0.88         47
     34        5.50        5       2       36.9         -9.0      -8.0       5.0          1.45         40
     35        5.70        6       7       11.6          0.0       0.0       0.0          0.66         54
     36        5.77        8       2       29.2          0.0       0.0       0.0          0.00         55
     37        5.85        1       6        0.0          0.0       0.0       0.0          0.17         27
     38        6.12        6       8       81.4          0.0       0.0       0.0          0.45         56
     39        6.35       10       1       56.9          0.0       0.0       0.0          0.46         18
     40        6.53        1       3        0.0          0.0       0.0       0.0          3.69         34
     41        6.96        6       5       59.5          0.0       0.0       0.0          0.97         12
     42        6.96        7       1       50.6          0.0       0.0       0.0          0.00         21
     43        7.12        6       5       55.4          0.0       0.0       0.0          0.43         41
     44        7.18        9       1       42.2          0.0       0.0       0.0          0.03         27
     45        7.23        6       2       68.9          0.0       0.0       0.0          0.30         37
     46        7.33        6       8       40.9          0.0       0.0       0.0          0.09         39
     47        7.61        6       8       64.1          0.0       0.0       0.0          1.13         34
     48        8.61        9       1       62.7          0.0       0.0       0.0          0.07          8
     49        8.66        6       8       67.7          0.0       0.0       0.0          0.22         20
     50        8.78        1       1        0.0          0.0       0.0       0.0          1.20          3

JW= 38    A=   12.10    NA=    79    Q(I)=0.11/0.01/0.01/0.01/0.13/0.35/0.04/0.07/0.14/0.07/0.04/0.01/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
     51        9.04        9       1       59.1          0.0       0.0       0.0          0.01         37
     52        9.08       10       1       54.1          0.0       0.0       0.0          1.01         56
     53        9.36        9       1       58.9          0.0       0.0       0.0          0.07         25
     54        9.62        5       2       16.5         50.0      56.0     -26.0          0.37         59
     55        9.63        5       1       76.8         32.0      24.0     -17.0          1.50         16
     56        9.67        3       1       54.8          0.0       0.0       0.0          2.68         49
     57        9.94        9       1       62.8          0.0       0.0       0.0          0.01         54
     58       10.35       10       1       40.9          0.0       0.0       0.0          0.02         20
     59       10.50        6       3       50.7          0.0       0.0       0.0          0.47         61
     60       10.52        6       9       53.1          0.0       0.0       0.0          2.80         60
     61       11.17        3       1       58.2          0.0       0.0       0.0          5.21         24
     62       11.28        6       7       11.2          0.0       0.0       0.0          0.76         15
     63       11.44        1       3        0.0          0.0       0.0       0.0          1.54         48
     64       11.44        5       2       17.2         70.0      48.0     -37.0          0.78         30
     65       11.57        1       2        0.0          0.0       0.0       0.0          0.00         30
     66       11.85        6       7       10.9          0.0       0.0       0.0          0.40          4
     67       11.90        7       2       32.3          0.0       0.0       0.0          0.00         39
     68       11.97        8       1       47.0          0.0       0.0       0.0          0.00         38
     69       12.52        6       3       51.4          0.0       0.0       0.0          0.65         14
     70       12.64       11       1       41.4          0.0       0.0       0.0          1.94          0
     71       12.69        3       1       51.5          0.0       0.0       0.0          1.16         27
     72       12.73       10       1       49.6          0.0       0.0       0.0          0.55         16
     73       12.90        6       1       69.1          0.0       0.0       0.0          1.36         24
     74       13.40        9       1       62.4          0.0       0.0       0.0          0.10         23
     75       13.47       10       1       45.7          0.0       0.0       0.0          0.07          5
     76       13.51        3       1       50.7          0.0       0.0       0.0          3.22         26
     77       13.53        9       1       48.2          0.0       0.0       0.0          0.02         10
     78       13.59        6       7       11.7          0.0       0.0       0.0          0.19         47
     79       13.95        9       1       33.1          0.0       0.0       0.0          0.02         54

JW= 39    A=   20.82    NA=   121    Q(I)=0.10/0.01/0.01/0.01/0.11/0.32/0.05/0.12/0.13/0.09/0.04/0.01/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
      1        0.00       12       1       41.9          0.0       0.0       0.0          3.83          2
      2        0.11        7       2       34.8          0.0       0.0       0.0          0.00         40
      3        0.60       10       1       43.3          0.0       0.0       0.0          0.39         23
      4        0.65        5       2       21.4         27.0     -29.0      15.0          1.03         44
      5        0.67       11       2       11.6          0.0       0.0       0.0          2.20         13
      6        0.74        1      10        0.0          0.0       0.0       0.0          0.55         27
      7        0.78        8       2       37.4          0.0       0.0       0.0          0.00          7
      8        0.92        5       1       68.5         -9.0      -5.0       5.0          0.66         23
      9        0.97        8       2       45.9          0.0       0.0       0.0          0.00         55
     10        1.24        7       1       66.1          0.0       0.0       0.0          0.00         30
     11        1.24       10       1       47.4          0.0       0.0       0.0          0.62          0
     12        1.28        1       4        0.0          0.0       0.0       0.0          1.54          7
     13        1.40        1       6        0.0          0.0       0.0       0.0          3.10         43
     14        1.44        6       1       52.3          0.0       0.0       0.0          0.59         60
     15        1.53        6       4       30.1          0.0       0.0       0.0          0.67         23
     16        1.61       11       1       34.7          0.0       0.0       0.0          0.67         12
     17        1.63        6       7       10.4          0.0       0.0       0.0          0.83         32
     18        2.20        9       1       53.8          0.0       0.0       0.0          0.29         49
     19        2.33       12       2       40.1          0.0       0.0       0.0          0.36         25
     20        2.46       10       1       44.2          0.0       0.0       0.0          0.86         12
     21        2.66       10       1       57.0          0.0       0.0       0.0          0.59          2
     22        2.78        7       2       21.6          0.0       0.0       0.0          0.00         12
     23        2.78        5       1       63.8         20.0     -23.0     -11.0          1.93         44
     24        2.89        9       1       58.9          0.0       0.0       0.0          0.16          2
     25        2.93        6       1       46.6          0.0       0.0       0.0          0.88          4
     26        3.37        6       3       25.3          0.0       0.0       0.0          0.31         41
     27        3.65        6       7       11.9          0.0       0.0       0.0          0.59         22
     28        3.84        5       2       49.1        -42.0      27.0      23.0          1.51          9
     29        3.88        6       8       66.8          0.0       0.0       0.0          0.80         20
     30        3.92        9       1       65.9          0.0       0.0       0.0          0.04          8
     31        4.00        6       1       44.2          0.0       0.0       0.0          0.19         52
     32        4.04        3       1       63.8          0.0       0.0       0.0          4.67         56
     33        4.17        8       2       32.2          0.0       0.0       0.0          0.00         19
     34        4.29        8       2       34.5          0.0       0.0       0.0          0.00         17
     35        4.37        8       2       44.3          0.0       0.0       0.0          0.00         46
     36        4.40        9       1       55.4          0.0       0.0       0.0          0.37         61
     37        4.45        1       7        0.0          0.0       0.0       0.0          1.70         34
     38        4.77        6       2       56.5          0.0       0.0       0.0          1.12         40
     39        4.80        9       1       61.0          0.0       0.0       0.0          0.22         19
     40        4.93        8       2       27.4          0.0       0.0       0.0          0.00         19
     41        5.15        9       1       59.2          0.0       0.0       0.0          0.12         25
     42        5.24        9       1       55.8          0.0       0.0       0.0          0.10         34
     43        5.63        6       7       12.5          0.0       0.0       0.0          0.03         34
     44        5.96        7       1       39.5          0.0       0.0       0.0          0.00          8
     45        6.14        1      10        0.0          0.0       0.0       0.0          4.68          7
     46        6.21        6       5       56.1          0.0       0.0       0.0          0.77         56
     47        6.27        6       1       49.9          0.0       0.0       0.0          0.81         22
     48        6.49       10       1       59.0          0.0       0.0       0.0          0.17         54
     49        6.57        6       1       67.4          0.0       0.0       0.0          0.73          3
     50        6.98        6       7       11.3          0.0       0.0       0.0          0.72         42

JW= 39    A=   20.82    NA=   121    Q(I)=0.10/0.01/0.01/0.01/0.11/0.32/0.05/0.12/0.13/0.09/0.04/0.01/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
     51        7.08        9       1       61.2          0.0       0.0       0.0          0.08         50
     52        7.13       12       1       54.6          0.0       0.0       0.0          2.14         35
     53        7.24        6       6       43.6          0.0       0.0       0.0          2.34         12
     54        7.69        8       2       20.9          0.0       0.0       0.0          0.00         47
     55        7.72        5       2       24.5         -6.0      -7.0      -3.0          1.66          5
     56        7.83        6       3       31.3          0.0       0.0       0.0          0.41         39
     57        7.90        5       2       28.0         -2.0       1.0      -1.0          0.61         15
     58        8.10        5       1       57.0        -23.0     -12.0      12.0          1.63         33
     59        8.21        5       1       55.0        -20.0     -14.0     -11.0          1.09         49
     60        8.46        6       4       34.7          0.0       0.0       0.0          0.86          6
     61        8.50        8       2       22.4          0.0       0.0       0.0          0.00         19
     62        8.66        8       1       57.0          0.0       0.0       0.0          0.00         30
     63        8.67        6       3       26.8          0.0       0.0       0.0          0.32         16
     64        8.71        1       5        0.0          0.0       0.0       0.0          2.61          2
     65        8.77        6       5       51.1          0.0       0.0       0.0          0.70          5
     66        8.79        7       2       19.2          0.0       0.0       0.0          0.00         56
     67        9.22        7       1       50.9          0.0       0.0       0.0          0.00          4
     68        9.33       11       1       21.3          0.0       0.0       0.0          1.04         22
     69        9.46        8       2       27.3          0.0       0.0       0.0          0.00          9
     70        9.68        8       1       58.8          0.0       0.0       0.0          0.00         61
     71        9.88        6       1       72.1          0.0       0.0       0.0          0.00         22
     72        9.88        5       2       40.4         32.0     -13.0     -17.0          0.32         54
     73        9.92        6       1       45.5          0.0       0.0       0.0          0.08         19
     74       10.11        6       2       49.0          0.0       0.0       0.0          1.04         46
     75       10.12        8       2       20.5          0.0       0.0       0.0          0.00         43
     76       10.32        6       7       10.6          0.0       0.0       0.0          0.93         33
     77       10.68        5       1       63.4         -1.0       1.0       0.0          1.44         11
     78       11.33        5       3       19.0        -29.0      33.0     -16.0          1.19         24
     79       11.49        6       8       39.1          0.0       0.0       0.0          1.13         26
     80       11.50        9       1       42.9          0.0       0.0       0.0          0.21         32
     81       11.52        9       1       61.9          0.0       0.0       0.0          0.22         16
     82       11.59        9       1       49.4          0.0       0.0       0.0          0.17         10
     83       11.63        9       1       37.6          0.0       0.0       0.0          0.22         45
     84       11.92        1       6        0.0          0.0       0.0       0.0          0.97         10
     85       12.04        6       1       64.5          0.0       0.0       0.0          0.71         21
     86       12.05        6       4       32.1          0.0       0.0       0.0          1.42         11
     87       12.41        5       1       74.4        -15.0       9.0       8.0          1.12          6
     88       12.79        8       2       46.8          0.0       0.0       0.0          0.00         51
     89       13.07        6       7       11.3          0.0       0.0       0.0          0.40         45
     90       13.11        5       2       59.9          6.0      -7.0       3.0          0.19         59
     91       13.46        7       2       33.2          0.0       0.0       0.0          0.00         53
     92       14.08        8       2       22.1          0.0       0.0       0.0          0.00         58
     93       14.09        1       1        0.0          0.0       0.0       0.0          3.19         45
     94       14.19        6       1       64.0          0.0       0.0       0.0          0.37         31
     95       14.36        9       1       52.5          0.0       0.0       0.0          0.09          0
     96       14.55        8       2       40.1          0.0       0.0       0.0          0.00         25
     97       14.62        1       6        0.0          0.0       0.0       0.0          1.01         32
     98       14.74        6       8       63.8          0.0       0.0       0.0          0.47         49
     99       15.39        1       6        0.0          0.0       0.0       0.0          0.89          5
    100       15.74        1       3        0.0          0.0       0.0       0.0          0.00         59

JW= 39    A=   20.82    NA=   121    Q(I)=0.10/0.01/0.01/0.01/0.11/0.32/0.05/0.12/0.13/0.09/0.04/0.01/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
    101       15.87        9       1       50.4          0.0       0.0       0.0          0.16         58
    102       16.01        6       5       35.6          0.0       0.0       0.0          1.49         51
    103       16.07        5       3       20.8         -5.0       3.0       2.0          1.53         62
    104       16.32        5       3       39.7         -6.0      -6.0       3.0          1.76         47
    105       16.84        7       2       18.8          0.0       0.0       0.0          0.00          3
    106       16.91       11       1       20.4          0.0       0.0       0.0          1.24         42
    107       16.94        9       1       44.8          0.0       0.0       0.0          0.52         55
    108       17.07        6       7       11.7          0.0       0.0       0.0          0.30         51
    109       17.26        5       2       47.5         22.0      10.0      12.0          1.81         46
    110       17.64        6       1       69.9          0.0       0.0       0.0          1.62         34
    111       17.81        5       1       73.0         22.0      11.0     -12.0          0.57         16
    112       18.46        1       9        0.0          0.0       0.0       0.0          1.46          3
    113       18.55        1       5        0.0          0.0       0.0       0.0          0.17         55
    114       18.67        1       5        0.0          0.0       0.0       0.0          0.00         58
    115       18.68        9       1       33.1          0.0       0.0       0.0          0.16         53
    116       19.03       10       1       35.7          0.0       0.0       0.0          0.27         42
    117       19.07        7       1       44.7          0.0       0.0       0.0          0.00          9
    118       19.34        5       2       58.3        -34.0     -38.0      19.0          2.93         32
    119       19.48       10       1       42.5          0.0       0.0       0.0          0.11          5
    120       19.55       10       1       44.7          0.0       0.0       0.0          0.50         42
    121       20.29        8       1       49.3          0.0       0.0       0.0          0.00         22

JW= 40    A=   47.01    NA=    91    Q(I)=0.03/0.01/0.08/0.09/0.06/0.07/0.11/0.27/0.09/0.14/0.02/0.02/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
      1        0.00        9       1       64.5          0.0       0.0       0.0          0.47         34
      2        0.41        9       1       57.6          0.0       0.0       0.0          0.48         49
      3        0.62        8       1       52.9          0.0       0.0       0.0          0.00         36
      4        0.72        4       2       36.9          0.0       0.0       0.0          0.96         29
      5        1.16        8       2       40.5          0.0       0.0       0.0          0.00         36
      6        1.33        8       1       57.3          0.0       0.0       0.0          0.00         29
      7        2.03       10       1       55.1          0.0       0.0       0.0          1.48         52
      8        2.04        6       4       22.1          0.0       0.0       0.0          1.79         27
      9        3.61       12       2       18.4          0.0       0.0       0.0          1.50          5
     10        4.30        2       1       27.7          0.0       0.0       0.0          0.92         15
     11        5.25        8       1       42.9          0.0       0.0       0.0          0.00         37
     12        5.99        3       1       50.5          0.0       0.0       0.0          4.27          1
     13        6.30       12       2       24.6          0.0       0.0       0.0          4.99         14
     14        6.93        9       1       47.9          0.0       0.0       0.0          1.66         20
     15        7.74        5       1       62.2        -30.0     -35.0      25.0          3.33         26
     16        8.77        9       1       51.4          0.0       0.0       0.0          0.81         18
     17        9.21        5       1       48.9          1.0      -1.0       1.0          3.67          6
     18        9.24        7       1       50.1          0.0       0.0       0.0          0.00          7
     19       10.50        4       2       36.7          0.0       0.0       0.0          0.89         32
     20       10.92        4       1       59.3          0.0       0.0       0.0          2.87          0
     21       11.15        7       2       22.5          0.0       0.0       0.0          0.00         20
     22       11.37        4       1       33.7          0.0       0.0       0.0          0.00         44
     23       11.85       10       1       60.8          0.0       0.0       0.0          1.62         34
     24       11.96       10       1       48.2          0.0       0.0       0.0          0.73         50
     25       12.72        9       1       52.7          0.0       0.0       0.0          2.34         47
     26       13.05        4       2       31.6          0.0       0.0       0.0          2.92         49
     27       13.26        8       2       43.9          0.0       0.0       0.0          0.00         58
     28       13.82        8       1       35.5          0.0       0.0       0.0          0.00         19
     29       14.39        8       2       40.2          0.0       0.0       0.0          0.00         55
     30       14.74        8       1       38.1          0.0       0.0       0.0          0.00         19
     31       14.82        4       2       24.2          0.0       0.0       0.0          0.84         15
     32       14.94        5       2       37.6         -4.0      -5.0      -3.0          1.39         62
     33       15.76        8       2       42.4          0.0       0.0       0.0          0.00         52
     34       16.61        7       2       46.4          0.0       0.0       0.0          0.00         45
     35       16.70        9       1       54.7          0.0       0.0       0.0          2.12         52
     36       16.91        7       2       37.3          0.0       0.0       0.0          0.00         14
     37       17.14        7       2       31.0          0.0       0.0       0.0          0.00         11
     38       18.17        7       2       47.5          0.0       0.0       0.0          0.00         36
     39       18.20        9       1       60.5          0.0       0.0       0.0          1.54         54
     40       18.35        8       1       52.4          0.0       0.0       0.0          0.00         17
     41       18.72        8       1       48.8          0.0       0.0       0.0          0.00         27
     42       18.73        9       1       65.8          0.0       0.0       0.0          0.51          7
     43       19.42       10       1       56.2          0.0       0.0       0.0          0.73         56
     44       19.88        4       2       19.9          0.0       0.0       0.0          2.80         55
     45       20.33        4       2       19.7          0.0       0.0       0.0          1.80         38
     46       20.39        7       2       44.1          0.0       0.0       0.0          0.00         50
     47       21.09        8       1       41.6          0.0       0.0       0.0          0.00         25
     48       22.26       12       1       57.1          0.0       0.0       0.0          6.18         39
     49       22.37       10       1       40.3          0.0       0.0       0.0          1.36         54
     50       22.80       10       1       39.3          0.0       0.0       0.0          1.65          7

JW= 40    A=   47.01    NA=    91    Q(I)=0.03/0.01/0.08/0.09/0.06/0.07/0.11/0.27/0.09/0.14/0.02/0.02/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
     51       23.14        4       2       26.2          0.0       0.0       0.0          2.09          4
     52       23.45        7       2       48.0          0.0       0.0       0.0          0.00         26
     53       24.14        8       1       41.3          0.0       0.0       0.0          0.00         51
     54       25.09        5       1       73.5        -40.0     -42.0      32.0          1.13         10
     55       25.55        8       2       34.9          0.0       0.0       0.0          0.00         18
     56       26.91        2       1       42.3          0.0       0.0       0.0          1.48         53
     57       27.30        7       2       26.0          0.0       0.0       0.0          0.00         29
     58       27.84        8       2       40.0          0.0       0.0       0.0          0.00          8
     59       28.33       10       1       49.5          0.0       0.0       0.0          2.14         38
     60       28.64        7       2       44.6          0.0       0.0       0.0          0.00         54
     61       28.68        8       1       62.8          0.0       0.0       0.0          0.00         15
     62       28.96        4       2       24.6          0.0       0.0       0.0          1.18         16
     63       29.39        4       1       32.0          0.0       0.0       0.0          2.31         22
     64       29.77        9       1       56.7          0.0       0.0       0.0          0.73         43
     65       30.65        7       1       61.6          0.0       0.0       0.0          0.00         46
     66       32.46        8       2       32.6          0.0       0.0       0.0          0.00         23
     67       32.64        9       1       51.2          0.0       0.0       0.0          0.45         44
     68       33.10       10       1       45.8          0.0       0.0       0.0          1.02         11
     69       33.27        5       2       59.1         32.0     -23.0      26.0          6.24         56
     70       34.58        7       2       42.2          0.0       0.0       0.0          0.00         18
     71       35.14        3       1       60.7          0.0       0.0       0.0          3.01         15
     72       35.20        8       1       46.5          0.0       0.0       0.0          0.00         50
     73       35.29        5       3       33.5          7.0       9.0       6.0          1.26          3
     74       35.78        3       1       51.5          0.0       0.0       0.0          1.51         42
     75       37.29       12       2       24.4          0.0       0.0       0.0          2.89         49
     76       37.31        8       2       23.7          0.0       0.0       0.0          0.00          9
     77       38.00        8       1       49.8          0.0       0.0       0.0          0.00         25
     78       38.85        6       2       56.9          0.0       0.0       0.0          2.91         49
     79       39.55        6       1       51.4          0.0       0.0       0.0          3.88         27
     80       40.10        3       1       41.9          0.0       0.0       0.0          2.18         29
     81       40.18        6       9       59.5          0.0       0.0       0.0          3.62         31
     82       40.74        7       2       33.0          0.0       0.0       0.0          0.00          5
     83       40.99       10       1       44.5          0.0       0.0       0.0          0.13         32
     84       41.01       10       1       54.4          0.0       0.0       0.0          1.09          2
     85       41.54        4       2       18.5          0.0       0.0       0.0          2.50         15
     86       42.30        1       8        0.0          0.0       0.0       0.0          3.85         36
     87       43.20        7       2       20.6          0.0       0.0       0.0          0.00          1
     88       43.78        6       7       11.3          0.0       0.0       0.0          1.20         58
     89       44.12        3       1       47.1          0.0       0.0       0.0          1.30          3
     90       44.40        8       2       25.9          0.0       0.0       0.0          0.00         33
     91       44.69       11       2       12.8          0.0       0.0       0.0          0.76          2

JW= 41    A=   69.99    NA=     5    Q(I)=0.24/0.08/0.03/0.02/0.05/0.03/0.02/0.02/0.03/0.04/0.02/0.42/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
      1        0.00       12       1       69.8          0.0       0.0       0.0          1.69          5
      2       17.91       12       1       69.0          0.0       0.0       0.0          5.21         57
      3       20.06        2       1       44.3          0.0       0.0       0.0          0.71          4
      4       32.02        2       1       23.9          0.0       0.0       0.0          6.76          5
      5       62.18       12       2       26.8          0.0       0.0       0.0          6.03         32

