JW=  1    A=   74.38    NA=    93    Q(I)=0.07/0.02/0.16/0.20/0.12/0.04/0.05/0.10/0.14/0.06/0.01/0.02/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
     65        7.03        9       1       54.3          0.0       0.0       0.0          0.20         11
     66        7.14        5       3       51.3         -9.0       4.0      -4.0          0.78         25
     67        7.18        1       4        0.0          0.0       0.0       0.0          2.65         44
     68        7.30        5       2       38.9         24.0      -9.0      11.0          1.87          7
     69        7.52        5       1       45.8        -15.0     -15.0       8.0          0.98         14
     70        7.71        6       7       10.5          0.0       0.0       0.0          0.00         15
     71        7.80        9       1       51.4          0.0       0.0       0.0          0.17         28
     72        8.00        6       8       74.9          0.0       0.0       0.0          0.20         45
     73        8.06        6       6       25.8          0.0       0.0       0.0          1.10          9
     74        8.33        6       8       72.7          0.0       0.0       0.0          0.64          1
     75        8.43        6       7       10.6          0.0       0.0       0.0          0.59         36
     76        8.51        5       2       17.3        -71.0     -53.0      40.0          0.45         51
     77        8.56        9       1       45.9          0.0       0.0       0.0          0.16         10
     78        8.63        6       1       43.7          0.0       0.0       0.0          1.06          4
     79        8.87        6       1       55.6          0.0       0.0       0.0          0.93         23
     80        8.92        9       1       51.8          0.0       0.0       0.0          0.14         58
     81        8.94        9       1       61.1          0.0       0.0       0.0          0.11         58
     82        9.15       11       2       11.6          0.0       0.0       0.0          0.81         52
     83        9.46        5       2       28.4        -34.0     -21.0     -17.0          1.46         28
     84        9.53        6       1       44.3          0.0       0.0       0.0          1.22         22
     85        9.66        5       2       17.8         20.0     -12.0      -9.0          1.18         51
     86        9.70        5       2       16.6         33.0     -22.0     -17.0          1.17          0
     87        9.81        7       1       42.5          0.0       0.0       0.0          0.00         28
     88        9.82        6       5       50.7          0.0       0.0       0.0          0.41         18
     89        9.84        6       7       12.0          0.0       0.0       0.0          0.53         41
     90       10.08        5       2       16.9        -26.0      18.0     -12.0          0.75          0
     91       11.02       10       1       33.9          0.0       0.0       0.0          0.94         17
     92       11.12        6       2       57.4          0.0       0.0       0.0          0.41         24
     93       11.29        5       1       46.1         67.0     -71.0      34.0          0.00         30
     94       11.44        9       1       61.1          0.0       0.0       0.0          0.05         13
     95       11.79        6       6       29.3          0.0       0.0       0.0          1.41          6
     96       11.99        6       7       11.9          0.0       0.0       0.0          0.36          2
     97       12.25        6       1       67.7          0.0       0.0       0.0          1.13         27
     98       12.26       12       1       68.9          0.0       0.0       0.0          1.79         34
     99       12.36       11       1       43.1          0.0       0.0       0.0          2.25         16
    100       12.52        6       2       55.5          0.0       0.0       0.0          0.92         16

JW= 44    A=  108.40    NA=   791    Q(I)=0.13/0.01/0.01/0.01/0.15/0.38/0.02/0.03/0.16/0.05/0.04/0.01/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
    101       12.60        1       6        0.0          0.0       0.0       0.0          2.04         41
    102       12.61        6       1       65.8          0.0       0.0       0.0          0.44         27
    103       12.87        1       3        0.0          0.0       0.0       0.0          1.43         46
    104       12.90        6       7       10.9          0.0       0.0       0.0          0.17          2
    105       13.49        8       1       56.3          0.0       0.0       0.0          0.00         56
    106       13.81        6       8       85.0          0.0       0.0       0.0          0.18         41
    107       13.90        6       7       11.1          0.0       0.0       0.0          0.31         21
    108       14.11        5       3       46.1        -10.0      -5.0      -5.0          2.16         45
    109       14.15       11       1       27.7          0.0       0.0       0.0          1.08         53
    110       14.18        2       1       52.3          0.0       0.0       0.0          2.09         25
    111       14.22       11       2       11.2          0.0       0.0       0.0          0.41          2
    112       14.35        1       2        0.0          0.0       0.0       0.0          1.17         20
    113       15.06        5       1       79.1         71.0      71.0     -41.0          0.28         30
    114       15.14        4       2       32.9          0.0       0.0       0.0          0.66         27
    115       15.52        6       4       30.4          0.0       0.0       0.0          1.13         18
    116       15.60        6       1       65.4          0.0       0.0       0.0          0.86          8
    117       15.66        9       1       45.0          0.0       0.0       0.0          0.09         53
    118       15.71        6       8       50.8          0.0       0.0       0.0          0.64         33
    119       15.99        1       2        0.0          0.0       0.0       0.0          2.74         40
    120       16.06        1       6        0.0          0.0       0.0       0.0          0.63          9
    121       16.33        6       8       58.6          0.0       0.0       0.0          0.80         12
    122       16.47        6       7       10.5          0.0       0.0       0.0          0.27         30
    123       16.61        9       1       45.1          0.0       0.0       0.0          0.07         28
    124       16.73        6       7       11.9          0.0       0.0       0.0          0.31          3
    125       16.84        5       1       74.8         42.0     -41.0     -20.0          0.39          5
    126       16.87        5       3       35.3        -63.0     -45.0      32.0          0.80         56
    127       17.17        6       1       72.9          0.0       0.0       0.0          0.25         12
    128       17.35       12       2       67.1          0.0       0.0       0.0          3.11         50
    129       17.49       11       1       25.7          0.0       0.0       0.0          0.79          9
    130       17.75        6       6       37.9          0.0       0.0       0.0          1.37         46
    131       17.96        9       1       43.8          0.0       0.0       0.0          0.17         36
    132       18.03        6       1       68.1          0.0       0.0       0.0          0.91         16
    133       18.76        8       1       45.9          0.0       0.0       0.0          0.00          0
    134       19.01       11       1       31.7          0.0       0.0       0.0          1.49         36
    135       19.05        3       1       41.9          0.0       0.0       0.0          5.18         24
    136       19.09        5       1       62.2        -32.0      20.0      16.0          0.00         55
    137       19.15        5       1       60.4         63.0      56.0     -32.0          1.09         58
    138       19.31        6       9       32.0          0.0       0.0       0.0          3.00         62
    139       19.31        1       6        0.0          0.0       0.0       0.0          1.77          3
    140       19.53       10       1       50.1          0.0       0.0       0.0          0.74         16
    141       19.59        6       6       22.2          0.0       0.0       0.0          0.51         43
    142       19.63        5       1       74.1         27.0      10.0     -13.0          0.15         54
    143       19.67        6       1       65.9          0.0       0.0       0.0          0.00          6
    144       19.73       11       2       10.5          0.0       0.0       0.0          1.98          0
    145       19.76        6       8       68.7          0.0       0.0       0.0          0.62          8
    146       19.95        6       7       11.4          0.0       0.0       0.0          0.26         23
    147       20.16       12       1       49.9          0.0       0.0       0.0          0.62         46
    148       20.21        6       8       69.1          0.0       0.0       0.0          0.18         40
    149       20.50       10       1       59.2          0.0       0.0       0.0          1.00         14
    150       20.52        6       6       32.2          0.0       0.0       0.0          0.93         11

JW= 44    A=  108.40    NA=   791    Q(I)=0.13/0.01/0.01/0.01/0.15/0.38/0.02/0.03/0.16/0.05/0.04/0.01/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
    151       20.53        1       1        0.0          0.0       0.0       0.0          1.49         55
    152       20.85        9       1       33.7          0.0       0.0       0.0          0.23         45
    153       20.98       11       1       36.9          0.0       0.0       0.0          0.97         53
    154       21.04        6       1       59.6          0.0       0.0       0.0          1.04         56
    155       21.20        9       1       56.3          0.0       0.0       0.0          0.24         41
    156       21.20        1       8        0.0          0.0       0.0       0.0          2.56          6
    157       21.29        6       4       30.2          0.0       0.0       0.0          0.00          7
    158       21.32        9       1       44.7          0.0       0.0       0.0          0.07         37
    159       21.39        4       2       44.8          0.0       0.0       0.0          2.91         28
    160       21.47        6       3       37.1          0.0       0.0       0.0          0.00         30
    161       21.64        6       1       40.0          0.0       0.0       0.0          0.28         45
    162       21.81        6       2       31.1          0.0       0.0       0.0          1.47         58
    163       21.85        5       3       35.1         19.0      -9.0       9.0          0.72         53
    164       21.90        6       7       11.0          0.0       0.0       0.0          0.03         36
    165       22.00        6       3       27.1          0.0       0.0       0.0          0.52         12
    166       22.13        6       3       32.2          0.0       0.0       0.0          0.29         44
    167       22.22        9       1       46.8          0.0       0.0       0.0          0.11         22
    168       22.29        6       7       10.5          0.0       0.0       0.0          0.41         45
    169       22.41       12       1       35.7          0.0       0.0       0.0          0.31         22
    170       22.50       10       1       38.7          0.0       0.0       0.0          0.36         47
    171       22.62       10       1       36.3          0.0       0.0       0.0          1.14         62
    172       22.73        8       1       50.0          0.0       0.0       0.0          0.00         51
    173       22.87        9       1       52.0          0.0       0.0       0.0          0.07         13
    174       23.07        6       1       57.3          0.0       0.0       0.0          0.42         15
    175       23.17        9       1       54.4          0.0       0.0       0.0          0.17          8
    176       23.26        9       1       35.4          0.0       0.0       0.0          0.09         58
    177       23.28        1       2        0.0          0.0       0.0       0.0          1.49          3
    178       23.46        5       3       22.8         21.0      15.0      10.0          0.69         54
    179       23.46        5       2       39.4        -22.0     -16.0      11.0          0.28         27
    180       23.49        5       2       20.1          8.0       3.0      -4.0          0.77         50
    181       23.75        9       1       53.0          0.0       0.0       0.0          0.11         34
    182       23.81       11       2       12.2          0.0       0.0       0.0          1.37         48
    183       23.85        6       1       55.4          0.0       0.0       0.0          1.07          8
    184       23.90        9       1       67.3          0.0       0.0       0.0          0.13         22
    185       23.93        9       1       43.6          0.0       0.0       0.0          0.19         27
    186       23.93        3       1       54.9          0.0       0.0       0.0          3.96         62
    187       23.94        6       4       27.0          0.0       0.0       0.0          0.96         19
    188       24.18        6       6       19.2          0.0       0.0       0.0          0.89          6
    189       24.40        6       8       49.4          0.0       0.0       0.0          0.73         46
    190       24.61        6       9       57.8          0.0       0.0       0.0          2.97         52
    191       24.90        6       1       70.9          0.0       0.0       0.0          1.00         29
    192       24.91        5       2       50.0        -35.0     -25.0      17.0          0.96         54
    193       24.95        9       1       38.9          0.0       0.0       0.0          0.17         14
    194       24.99        6       9       62.2          0.0       0.0       0.0          1.20          3
    195       25.02        6       2       34.7          0.0       0.0       0.0          0.87         33
    196       25.23        6       2       29.2          0.0       0.0       0.0          0.46         22
    197       25.24        5       1       60.7        -11.0      -8.0      -5.0          0.44         19
    198       25.43        9       1       61.5          0.0       0.0       0.0          0.09         62
    199       25.44       11       1       43.4          0.0       0.0       0.0          0.60         61
    200       25.63        6       7       11.3          0.0       0.0       0.0          0.42         11

JW= 44    A=  108.40    NA=   791    Q(I)=0.13/0.01/0.01/0.01/0.15/0.38/0.02/0.03/0.16/0.05/0.04/0.01/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
    201       25.66        6       8       62.9          0.0       0.0       0.0          0.83         37
    202       25.68        9       1       64.6          0.0       0.0       0.0          0.14         19
    203       25.73        6       5       44.4          0.0       0.0       0.0          0.08         17
    204       25.77       11       1       46.8          0.0       0.0       0.0          0.11         55
    205       25.77       11       2       12.1          0.0       0.0       0.0          0.13         23
    206       26.03        6       5       35.9          0.0       0.0       0.0          1.48         28
    207       26.09        9       1       61.4          0.0       0.0       0.0          0.07          6
    208       26.10        6       1       73.4          0.0       0.0       0.0          0.78         27
    209       26.13       11       1       29.5          0.0       0.0       0.0          1.30          2
    210       26.31        6       7       10.4          0.0       0.0       0.0          0.19          2
    211       26.34        6       5       56.9          0.0       0.0       0.0          0.55         61
    212       26.55        6       4       31.2          0.0       0.0       0.0          0.41         16
    213       26.59        5       2       49.8         31.0      15.0      15.0          1.27         54
    214       26.62        1       4        0.0          0.0       0.0       0.0          1.42         49
    215       26.65        6       8       38.0          0.0       0.0       0.0          0.49         51
    216       26.67        8       2       18.1          0.0       0.0       0.0          0.00         37
    217       26.69        1       6        0.0          0.0       0.0       0.0          3.08          5
    218       26.69        5       1       48.3          9.0      -4.0       5.0          0.87         31
    219       27.13        8       1       45.7          0.0       0.0       0.0          0.00         58
    220       27.14        6       7       12.9          0.0       0.0       0.0          0.12         10
    221       27.29        6       8       52.6          0.0       0.0       0.0          0.66         36
    222       27.39       10       1       50.0          0.0       0.0       0.0          0.51          4
    223       27.55        5       2       43.3        -22.0      14.0      10.0          0.96         32
    224       27.59        1       5        0.0          0.0       0.0       0.0          0.35         56
    225       27.70        6       8       47.1          0.0       0.0       0.0          0.57         30
    226       27.77        6       7       12.6          0.0       0.0       0.0          0.66         34
    227       27.82        6       3       40.5          0.0       0.0       0.0          0.48          1
    228       27.89        6       5       33.6          0.0       0.0       0.0          0.83         42
    229       27.89        6       6       31.5          0.0       0.0       0.0          1.30         63
    230       27.96        9       1       49.6          0.0       0.0       0.0          0.04         62
    231       28.35        6       4       36.9          0.0       0.0       0.0          0.49         52
    232       28.38        6       8       53.7          0.0       0.0       0.0          0.84          9
    233       28.41        6       8       34.1          0.0       0.0       0.0          0.55         39
    234       28.51        6       8       45.6          0.0       0.0       0.0          0.54         30
    235       28.95        9       1       52.6          0.0       0.0       0.0          0.19         42
    236       29.09        5       2       39.6          8.0      -7.0      -4.0          0.81         37
    237       29.18        6       6       19.4          0.0       0.0       0.0          0.23         35
    238       29.18        9       1       67.3          0.0       0.0       0.0          0.08         23
    239       30.03        9       1       54.6          0.0       0.0       0.0          0.22         16
    240       30.30        6       4       30.2          0.0       0.0       0.0          0.71         20
    241       30.35        1       9        0.0          0.0       0.0       0.0          1.17         52
    242       30.56       10       1       53.8          0.0       0.0       0.0          0.44         19
    243       30.64        6       8       58.2          0.0       0.0       0.0          0.32         33
    244       30.80        5       1       49.8        -42.0     -45.0     -21.0          1.39          4
    245       31.11       12       1       35.0          0.0       0.0       0.0          7.63         18
    246       31.26        6       1       72.9          0.0       0.0       0.0          1.15         34
    247       31.27        9       1       64.9          0.0       0.0       0.0          0.15         38
    248       31.27        6       7       12.3          0.0       0.0       0.0          0.57         42
    249       31.39        6       7       10.9          0.0       0.0       0.0          0.55         49
    250       31.51        6       1       56.9          0.0       0.0       0.0          0.29         42

JW= 44    A=  108.40    NA=   791    Q(I)=0.13/0.01/0.01/0.01/0.15/0.38/0.02/0.03/0.16/0.05/0.04/0.01/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
    251       31.51        6       4       40.5          0.0       0.0       0.0          0.28         55
    252       31.52       10       1       35.8          0.0       0.0       0.0          1.49         13
    253       31.53        9       1       36.2          0.0       0.0       0.0          0.12         58
    254       31.73        1       3        0.0          0.0       0.0       0.0          0.00         16
    255       31.83        6       9       59.8          0.0       0.0       0.0          2.64         52
    256       31.92        8       2       15.4          0.0       0.0       0.0          0.00         48
    257       31.99        6       1       58.0          0.0       0.0       0.0          0.20         17
    258       32.04        6       7       11.9          0.0       0.0       0.0          0.29          8
    259       32.18        1      10        0.0          0.0       0.0       0.0          0.76         48
    260       32.23        6       7       11.4          0.0       0.0       0.0          0.16         36
    261       32.28       11       1       42.1          0.0       0.0       0.0          0.64         40
    262       32.32        9       1       36.6          0.0       0.0       0.0          0.05          3
    263       32.61        5       2       38.9        -71.0      49.0     -39.0          0.83          9
    264       32.76        9       1       44.7          0.0       0.0       0.0          0.17         18
    265       32.76        1      10        0.0          0.0       0.0       0.0          0.45          8
    266       32.92        9       1       50.6          0.0       0.0       0.0          0.01         26
    267       33.09        1       5        0.0          0.0       0.0       0.0          1.15         27
    268       33.10        6       7       10.5          0.0       0.0       0.0          0.49         36
    269       33.13        9       1       50.9          0.0       0.0       0.0          0.12         62
    270       33.26        6       2       46.3          0.0       0.0       0.0          0.00          7
    271       33.27        6       1       72.3          0.0       0.0       0.0          0.79          2
    272       33.32        9       1       62.1          0.0       0.0       0.0          0.06         52
    273       33.33        5       2       41.9        -32.0      32.0     -16.0          0.83         17
    274       33.44        5       1       61.5         16.0      -7.0      -7.0          0.00         24
    275       33.52        9       1       66.1          0.0       0.0       0.0          0.04          2
    276       33.63        6       7       10.1          0.0       0.0       0.0          0.14         34
    277       33.94        8       1       46.1          0.0       0.0       0.0          0.00         28
    278       34.07        5       3       19.0         -7.0      -7.0      -3.0          0.04         55
    279       34.30        5       3       22.8         -7.0      -8.0      -4.0          1.25          8
    280       34.31        5       1       46.0          9.0      -6.0      -4.0          0.25         32
    281       34.32        1       9        0.0          0.0       0.0       0.0          1.93         32
    282       34.51        1       2        0.0          0.0       0.0       0.0          2.98         15
    283       34.62        6       2       35.6          0.0       0.0       0.0          0.42         57
    284       34.70        6       8       59.2          0.0       0.0       0.0          1.03         20
    285       34.70        1       4        0.0          0.0       0.0       0.0          2.36         30
    286       34.85        9       1       62.9          0.0       0.0       0.0          0.15         36
    287       34.87       11       1       45.0          0.0       0.0       0.0          0.46         36
    288       34.97        9       1       53.3          0.0       0.0       0.0          0.17          3
    289       35.31        1      10        0.0          0.0       0.0       0.0          1.54         28
    290       35.72        6       8       79.6          0.0       0.0       0.0          0.00         56
    291       35.80        5       2       60.0         23.0     -19.0     -11.0          1.40         20
    292       36.12        9       1       58.3          0.0       0.0       0.0          0.07         12
    293       36.14        6       1       53.2          0.0       0.0       0.0          0.97         58
    294       36.22        1       3        0.0          0.0       0.0       0.0          0.00         60
    295       36.35        6       7       10.7          0.0       0.0       0.0          0.50         21
    296       36.57        5       2       15.6        -40.0      33.0      20.0          0.48         27
    297       36.61        6       7       11.6          0.0       0.0       0.0          0.04         58
    298       36.66       12       1       41.6          0.0       0.0       0.0          5.33         14
    299       36.72        9       1       53.0          0.0       0.0       0.0          0.14         12
    300       37.01        1       1        0.0          0.0       0.0       0.0          3.72          5

JW= 44    A=  108.40    NA=   791    Q(I)=0.13/0.01/0.01/0.01/0.15/0.38/0.02/0.03/0.16/0.05/0.04/0.01/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
    301       37.08       10       1       45.2          0.0       0.0       0.0          0.50         39
    302       37.39        1       7        0.0          0.0       0.0       0.0          0.21         32
    303       37.53        6       8       46.9          0.0       0.0       0.0          0.95          1
    304       37.57        6       3       31.1          0.0       0.0       0.0          1.10         42
    305       37.72        1       1        0.0          0.0       0.0       0.0          1.03          6
    306       37.77        1       5        0.0          0.0       0.0       0.0          2.69         30
    307       37.83        8       1       62.3          0.0       0.0       0.0          0.00          2
    308       38.11        6       1       58.8          0.0       0.0       0.0          1.10         60
    309       38.30       10       1       41.1          0.0       0.0       0.0          0.16         27
    310       38.38        6       3       41.2          0.0       0.0       0.0          0.31         26
    311       38.79        6       8       62.8          0.0       0.0       0.0          0.30         24
    312       38.96        5       1       71.7        -19.0      18.0       9.0          0.74          4
    313       38.98        6       8       76.0          0.0       0.0       0.0          0.48         26
    314       39.00        6       1       62.7          0.0       0.0       0.0          0.66         32
    315       39.17        4       1       32.4          0.0       0.0       0.0          2.44         24
    316       39.23        6       3       41.5          0.0       0.0       0.0          0.28         54
    317       39.35        9       1       64.3          0.0       0.0       0.0          0.06         48
    318       39.67        7       1       56.5          0.0       0.0       0.0          0.00         14
    319       40.34        1       1        0.0          0.0       0.0       0.0          0.88          5
    320       40.58        6       5       42.2          0.0       0.0       0.0          1.06         31
    321       40.64        6       8       63.8          0.0       0.0       0.0          0.66         62
    322       40.75        9       1       64.8          0.0       0.0       0.0          0.13         23
    323       40.86        6       3       23.6          0.0       0.0       0.0          0.53          9
    324       40.88        9       1       59.6          0.0       0.0       0.0          0.23         15
    325       41.01        2       1       24.2          0.0       0.0       0.0          0.36         56
    326       41.24        5       2       45.5         -9.0      -5.0       4.0          0.63         12
    327       41.29        6       8       80.8          0.0       0.0       0.0          0.77         62
    328       41.67        6       7       12.0          0.0       0.0       0.0          0.46          6
    329       41.94       12       2       67.2          0.0       0.0       0.0          2.28          8
    330       41.99       10       1       46.8          0.0       0.0       0.0          1.47         42
    331       42.06        6       6       48.4          0.0       0.0       0.0          1.20          4
    332       42.08        7       1       34.9          0.0       0.0       0.0          0.00         43
    333       42.19        6       1       53.4          0.0       0.0       0.0          0.70         16
    334       42.19        6       8       70.2          0.0       0.0       0.0          0.37         49
    335       42.24        5       2       42.8         15.0      13.0       7.0          1.09         62
    336       42.32        6       3       34.4          0.0       0.0       0.0          0.44         11
    337       42.41        6       5       42.3          0.0       0.0       0.0          0.76         19
    338       42.49        6       8       56.7          0.0       0.0       0.0          0.00         40
    339       42.53       10       1       55.4          0.0       0.0       0.0          0.08         27
    340       42.64        9       1       62.8          0.0       0.0       0.0          0.16          0
    341       42.97        6       4       30.4          0.0       0.0       0.0          1.64         25
    342       43.08        1       5        0.0          0.0       0.0       0.0          0.80         23
    343       43.16       10       1       60.8          0.0       0.0       0.0          1.04         54
    344       43.18        8       1       53.2          0.0       0.0       0.0          0.00         56
    345       43.18        7       2       21.0          0.0       0.0       0.0          0.00         49
    346       43.29        6       7       10.2          0.0       0.0       0.0          0.56         21
    347       43.35       12       2       50.6          0.0       0.0       0.0          3.63         31
    348       43.43        9       1       56.3          0.0       0.0       0.0          0.16         52
    349       43.45        6       4       31.5          0.0       0.0       0.0          1.67         36
    350       43.71        9       1       55.5          0.0       0.0       0.0          0.00         27

JW= 44    A=  108.40    NA=   791    Q(I)=0.13/0.01/0.01/0.01/0.15/0.38/0.02/0.03/0.16/0.05/0.04/0.01/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
    351       43.76        2       1       40.3          0.0       0.0       0.0          2.74         61
    352       44.14        6       5       45.6          0.0       0.0       0.0          0.67         29
    353       44.39        9       1       50.8          0.0       0.0       0.0          0.13         16
    354       44.88        9       1       62.0          0.0       0.0       0.0          0.18         40
    355       44.99        5       3       30.5        -28.0     -12.0      14.0          1.37         51
    356       44.99        6       6       37.6          0.0       0.0       0.0          0.25         22
    357       45.20        5       1       75.7         19.0      -9.0       9.0          0.68         28
    358       45.60        6       6       46.8          0.0       0.0       0.0          1.44         56
    359       45.63        8       1       58.3          0.0       0.0       0.0          0.00         48
    360       45.81        9       1       58.7          0.0       0.0       0.0          0.06         61
    361       45.82        9       1       52.4          0.0       0.0       0.0          0.15         28
    362       45.82       11       1       25.4          0.0       0.0       0.0          1.87         44
    363       45.83        6       4       28.6          0.0       0.0       0.0          0.26         26
    364       45.84       10       1       49.8          0.0       0.0       0.0          0.38         50
    365       45.93        8       1       51.9          0.0       0.0       0.0          0.00         20
    366       46.18        5       2       17.7        -39.0      33.0     -19.0          0.28         46
    367       46.24        6       2       62.8          0.0       0.0       0.0          1.28         24
    368       46.29        6       7       10.5          0.0       0.0       0.0          0.55         56
    369       46.48        6       3       53.8          0.0       0.0       0.0          0.23         11
    370       46.68        9       1       60.9          0.0       0.0       0.0          0.14          2
    371       46.69        5       2       15.3         33.0      19.0     -16.0          1.14         59
    372       46.83        9       1       67.5          0.0       0.0       0.0          0.16         31
    373       46.87       10       1       38.1          0.0       0.0       0.0          1.05         46
    374       47.09        6       1       40.1          0.0       0.0       0.0          1.23         61
    375       47.12       11       1       31.1          0.0       0.0       0.0          1.83         31
    376       47.29        6       4       48.4          0.0       0.0       0.0          0.74         62
    377       47.31        1      10        0.0          0.0       0.0       0.0          2.51         25
    378       47.54        6       7       10.1          0.0       0.0       0.0          0.35         20
    379       47.77        5       3       45.3        -45.0      31.0     -23.0          1.97         24
    380       47.84        5       1       66.3         36.0     -37.0     -18.0          0.96          5
    381       47.88        9       1       66.3          0.0       0.0       0.0          0.04         29
    382       48.05        6       5       50.0          0.0       0.0       0.0          0.78          0
    383       48.07        1      10        0.0          0.0       0.0       0.0          0.99          5
    384       48.18        1       4        0.0          0.0       0.0       0.0          1.24         15
    385       48.41       11       1       19.0          0.0       0.0       0.0          1.02         39
    386       48.65        6       5       37.4          0.0       0.0       0.0          1.15         62
    387       48.65        1       4        0.0          0.0       0.0       0.0          1.16         58
    388       48.74        8       2       31.7          0.0       0.0       0.0          0.00          8
    389       48.80        8       2       23.9          0.0       0.0       0.0          0.00         15
    390       49.01        5       1       56.9         44.0     -40.0      22.0          1.14         17
    391       49.03        9       1       53.2          0.0       0.0       0.0          0.21         20
    392       49.27        5       3       33.1         45.0      22.0      23.0          1.10         36
    393       49.45        6       4       39.1          0.0       0.0       0.0          1.16         58
    394       49.65        5       3       39.7         55.0     -53.0     -28.0          0.28         53
    395       49.67        8       1       46.7          0.0       0.0       0.0          0.00         18
    396       49.87        9       1       53.6          0.0       0.0       0.0          0.16         39
    397       50.02        6       8       75.4          0.0       0.0       0.0          0.82         22
    398       50.02        6       6       48.3          0.0       0.0       0.0          0.88          0
    399       50.09        9       1       53.0          0.0       0.0       0.0          0.16         45
    400       50.10       11       1       28.9          0.0       0.0       0.0          0.82         19

JW= 44    A=  108.40    NA=   791    Q(I)=0.13/0.01/0.01/0.01/0.15/0.38/0.02/0.03/0.16/0.05/0.04/0.01/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
    401       50.22        9       1       49.4          0.0       0.0       0.0          0.08         46
    402       50.30        9       1       59.7          0.0       0.0       0.0          0.16         38
    403       50.45        6       8       65.6          0.0       0.0       0.0          0.86          1
    404       50.59       11       1       32.7          0.0       0.0       0.0          1.19         20
    405       50.68        6       7       11.7          0.0       0.0       0.0          0.62         49
    406       50.71        6       7       11.0          0.0       0.0       0.0          0.05         24
    407       50.72        5       2       15.9        -18.0     -12.0       9.0          0.26         62
    408       50.78        3       1       42.8          0.0       0.0       0.0          1.66         59
    409       50.81        6       8       60.8          0.0       0.0       0.0          0.59         49
    410       50.87        6       4       27.3          0.0       0.0       0.0          0.77         30
    411       51.06        5       1       84.6          4.0      -4.0       2.0          1.67         52
    412       51.16        6       1       44.2          0.0       0.0       0.0          0.46         48
    413       51.19       11       1       35.7          0.0       0.0       0.0          1.67          3
    414       51.19        6       7       11.9          0.0       0.0       0.0          0.26         28
    415       51.38        6       8       80.2          0.0       0.0       0.0          0.55         30
    416       51.58        1       3        0.0          0.0       0.0       0.0          0.86         53
    417       51.88        3       1       41.6          0.0       0.0       0.0          3.26         34
    418       51.98        1       3        0.0          0.0       0.0       0.0          2.21         14
    419       52.02        6       1       57.2          0.0       0.0       0.0          0.94         14
    420       52.21        6       2       70.2          0.0       0.0       0.0          0.45         48
    421       52.28        9       1       63.1          0.0       0.0       0.0          0.08          4
    422       52.36        8       1       64.4          0.0       0.0       0.0          0.00         31
    423       52.50        6       5       47.4          0.0       0.0       0.0          0.49          5
    424       52.59        6       2       61.9          0.0       0.0       0.0          0.09         25
    425       52.62        6       8       48.1          0.0       0.0       0.0          0.74         25
    426       52.77        6       8       69.7          0.0       0.0       0.0          0.89         34
    427       52.79        5       2       41.0        -17.0     -13.0       8.0          0.63         15
    428       52.94       10       1       41.5          0.0       0.0       0.0          1.23         45
    429       53.00        6       2       52.2          0.0       0.0       0.0          1.29         39
    430       53.30        1       5        0.0          0.0       0.0       0.0          0.00         49
    431       53.64        6       4       53.2          0.0       0.0       0.0          1.18         51
    432       53.70        6       1       44.3          0.0       0.0       0.0          0.82         48
    433       53.74        9       1       60.3          0.0       0.0       0.0          0.05         59
    434       54.09        1       5        0.0          0.0       0.0       0.0          2.21          1
    435       54.16        6       8       73.2          0.0       0.0       0.0          0.24         24
    436       54.26        6       1       49.5          0.0       0.0       0.0          0.58         50
    437       54.45        6       5       55.3          0.0       0.0       0.0          0.76         51
    438       54.47        9       1       55.3          0.0       0.0       0.0          0.06         19
    439       54.70        6       8       79.7          0.0       0.0       0.0          0.87         36
    440       54.95        9       1       46.9          0.0       0.0       0.0          0.15         20
    441       55.08        6       8       78.2          0.0       0.0       0.0          0.80         28
    442       55.10        1       6        0.0          0.0       0.0       0.0          3.35         27
    443       55.20        1       8        0.0          0.0       0.0       0.0          2.46         54
    444       55.29        6       4       36.8          0.0       0.0       0.0          0.66         38
    445       55.49       10       1       53.9          0.0       0.0       0.0          1.26         14
    446       55.79        6       8       83.7          0.0       0.0       0.0          0.67         30
    447       55.89        6       7       11.1          0.0       0.0       0.0          0.16          7
    448       55.96        7       2       15.4          0.0       0.0       0.0          0.00         46
    449       56.04        6       8       83.0          0.0       0.0       0.0          0.51         46
    450       56.10        6       1       57.8          0.0       0.0       0.0          1.02         50

JW= 44    A=  108.40    NA=   791    Q(I)=0.13/0.01/0.01/0.01/0.15/0.38/0.02/0.03/0.16/0.05/0.04/0.01/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
    451       56.12        1       6        0.0          0.0       0.0       0.0          2.73         23
